UEI,Start_Date,End_Date,Duration,Main_Cause,Location,Districts,State,Latitude,Longitude,Severity,Area_Affected,Human_fatality,Human_injured,Human_Displaced,Animal_Fatality,Description_of_Casualties_injured,Extent_of_damage ,Event_Source,Event_Souce_ID,Label
10.42.0.211-31.13.80.52-60832-443-6,06-04-93,22-06-93,77,Cyclone and Flood,,,,24.9382,92.0974,1.0,259045.68,238.0,,950000.0,,,,DFO,747,1
10.42.0.211-10.42.0.1-40414-53-17,07-08-93,13-08-93,6,Heavy Rain,,,,25.1622,89.7567,2.0,531506.66,3083.0,,9370926.0,,,,DFO,757,0
10.42.0.211-106.39.169.66-52042-80-6,09-09-93,17-09-93,8,Heavy Rain,,,,27.9917,78.9675,1.0,65928.48,232.0,,4590.0,,,,DFO,778,0
10.42.0.151-52.84.1.143-52003-80-6,10-11-93,21-10-93,Diffing the dates,Cyclone and Flood,,,,13.407,75.4042,1.0,40595.2,35.0,,40000.0,,,,DFO,791,1
10.42.0.211-64.71.142.124-43899-443-6,11-10-93,14-11-93,34,Cyclone and Flood,,,,11.054,77.5024,1.0,40501.37,95.0,,0.0,,,,DFO,798,1
172.217.11.46-10.42.0.42-443-38660-6,12-04-93,15-12-93,247,Cyclone and Flood,,,,12.5851,79.9572,1.0,7968.64,70.0,,45000.0,,,,DFO,804,1
10.42.0.211-10.42.0.1-35570-53-17,07-01-94,24-07-94,198,Heavy Rain,,,,20.6258,76.6191,1.0,1981837.41,617.0,,800000.0,,,,DFO,855,0
10.42.0.211-103.235.46.211-59391-443-6,07-03-94,07-12-94,275,Heavy Rain,,,,31.7869,77.252,1.0,52338.52,60.0,,0.0,,,,DFO,858,0
10.42.0.211-10.42.0.1-19077-53-17,08-04-94,08-11-94,214,Heavy Rain,,,,27.586,80.6237,1.0,292130.64,53.0,,3000.0,,,,DFO,879,0
202.77.129.150-10.42.0.211-80-54513-6,08-08-94,08-10-94,61,Heavy Rain,,,,31.7821,76.9177,1.0,16795.7,11.0,,0.0,,,,DFO,880,0
10.42.0.211-64.71.142.120-50831-443-6,20-08-94,23-08-94,3,Heavy Rain,,,,31.7668,77.27,1.0,14450.04,9.0,,0.0,,,,DFO,887,0
10.42.0.211-36.110.210.167-49934-80-6,26-08-94,09-02-94,Diffing the dates,Cyclone and Flood,,,,20.7866,79.2684,1.0,44159.25,26.0,,0.0,,,,DFO,892,1
10.42.0.151-10.42.0.1-59777-53-17,31-08-94,09-05-94,Diffing the dates,Heavy Rain,,,,31.5294,77.0555,1.0,5275.13,20.0,,0.0,,,,DFO,894,0
172.217.10.33-10.42.0.151-443-44894-6,09-02-94,09-07-94,150,Cyclone and Flood,,,,20.1358,84.4369,1.0,154649.2,0.0,,0.0,,,,DFO,895,1
216.58.217.68-10.42.0.42-443-45085-6,27-10-94,31-10-94,4,Cyclone and Flood,,,,10.7214,78.7248,1.0,89229.9,40.0,,0.0,,,,DFO,909,1
180.149.138.210-10.42.0.42-80-57749-6,30-10-94,11-04-94,Diffing the dates,Cyclone and Flood,,,,16.2498,80.0422,1.0,110657.58,230.0,,16000.0,,,,DFO,911,1
10.42.0.151-98.139.180.180-42477-443-6,06-02-95,06-03-95,28,Heavy Rain,,,,23.2582,92.8575,1.0,20217.72,40.0,,3200.0,,,,DFO,959,0
172.217.9.238-10.42.0.211-443-36160-6,20-06-95,23-06-95,3,Cyclone and Flood,,,,26.0363,92.8902,1.0,102906.11,17.0,,1000000.0,,,,DFO,963,1
206.126.112.142-10.42.0.151-443-37157-6,09-01-95,20-09-95,254,Heavy Rain,,,,28.2424,76.8263,1.0,762936.89,600.0,,2000000.0,,,,DFO,990,0
10.42.0.211-31.13.69.245-34251-443-6,09-05-95,09-08-95,92,Cyclone and Flood,,,,27.5887,88.4616,1.0,6520.57,35.0,,0.0,,,,DFO,992,1
10.42.0.211-10.42.0.1-65000-53-17,26-09-95,10-02-95,Diffing the dates,Heavy Rain,,,,22.4615,87.3749,1.0,308073.2,144.0,,510000.0,,,,DFO,1010,0
10.42.0.211-10.42.0.1-59317-53-17,20-10-95,23-10-95,3,Cyclone and Flood,,,,16.4132,80.612,1.0,262803.2,94.0,,12000.0,,,,DFO,1027,1
202.77.129.150-10.42.0.42-80-36059-6,06-10-96,30-06-96,Diffing the dates,Heavy Rain,,,,26.5766,73.762,1.0,328726.92,63.0,,20000.0,,,,DFO,1080,0
10.42.0.211-23.21.95.195-35821-443-6,07-10-96,24-07-96,Diffing the dates,Heavy Rain,,,,27.4105,92.3599,1.0,128966.83,82.0,,3000000.0,,,,DFO,1088,0
172.217.12.194-10.42.0.211-443-44450-6,17-07-96,08-10-96,83,Cyclone and Flood,,,,24.7685,85.6883,1.0,171939.46,74.0,,4000000.0,,,,DFO,1090,1
172.217.10.110-10.42.0.151-443-47126-6,21-10-96,25-10-96,4,Heavy Rain,,,,15.0341,78.7288,1.0,177527.02,326.0,,100000.0,,,,DFO,1125,0
203.205.158.53-10.42.0.211-80-33634-6,11-06-96,11-10-96,122,Cyclone and Flood,,,,17.0009,81.7657,2.0,21445.46,2500.0,,140000.0,,,,DFO,1128,1
10.42.0.151-54.239.17.112-46717-443-6,08-01-97,08-11-97,304,Cyclone and Flood,,,,24.0572,86.2554,1.0,201818.75,24.0,,100000.0,,,,DFO,1168,1
180.163.255.159-10.42.0.211-80-48452-6,08-08-97,14-08-97,6,Heavy Rain,,,,31.7905,77.3409,1.0,57530.65,200.0,,0.0,,,,DFO,1172,0
162.208.22.39-10.42.0.211-443-45089-6,22-06-97,26-08-97,65,Heavy Rain,,,,22.4404,71.3091,1.0,183142.55,273.0,,20000.0,,,,DFO,1232,0
172.217.9.238-10.42.0.151-443-54217-6,07-05-97,22-07-97,76,Cyclone and Flood,,,,9.49041,76.6811,1.0,233024.37,100.0,,0.0,,,,DFO,1256,1
10.42.0.211-10.42.0.1-23563-53-17,07-05-97,14-07-97,68,Heavy Rain,,,,26.0909,92.9144,1.0,70603.06,97.0,,0.0,,,,DFO,1258,0
10.42.0.211-104.254.66.16-47378-80-6,22-08-97,26-08-97,4,Cyclone and Flood,,,,33.9398,74.8298,1.0,40014.04,26.0,,0.0,,,,DFO,1265,1
172.217.9.234-10.42.0.151-443-42304-6,19-08-97,24-08-97,5,Heavy Rain,,,,18.8234,75.4418,1.0,228334.99,50.0,,10000.0,,,,DFO,1267,0
10.42.0.151-114.134.80.163-35029-80-6,19-09-97,24-09-97,5,Cyclone and Flood,,,,16.9874,82.1012,1.0,80644.64,32.0,,20000.0,,,,DFO,1275,1
220.181.7.190-10.42.0.211-443-50540-6,12-04-97,12-09-97,153,Heavy Rain,,,,13.8493,78.9883,1.0,384888.4,6.0,,0.0,,,,DFO,1295,0
10.42.0.151-10.42.0.1-39670-53-17,06-09-98,06-11-98,61,Cyclone and Flood,,,,24.0181,68.8677,1.0,4931.72,1126.0,,15000.0,,,,DFO,1383,1
10.42.0.211-65.55.223.45-60774-40024-17,16-09-98,18-09-98,2,Cyclone and Flood,,,,20.4037,74.4164,1.0,214517.36,12.0,,50000.0,,,,DFO,1444,1
180.149.136.247-10.42.0.211-80-44063-6,10-01-98,20-10-98,283,Cyclone and Flood,,,,16.1464,79.4042,1.0,194230.08,230.0,,80000.0,,,,DFO,1457,1
10.42.0.211-123.59.190.251-33373-80-6,24-09-99,29-09-99,5,Cyclone and Flood,,,,23.3997,88.9474,1.0,168965.63,45.0,,0.0,,,,DFO,1559,1
10.42.0.211-66.102.255.61-51787-80-6,29-10-99,11-12-99,43,Cyclone and Flood,,,,21.1735,85.3527,2.0,191940.24,9803.0,,10000000.0,,,,DFO,1567,1
209.10.120.26-10.42.0.211-80-38511-6,06-10-00,16-06-00,Diffing the dates,Heavy Rain,,,,27.4268,94.7981,2.0,55286.73,30.0,,50000.0,,,,DFO,1606,0
10.42.0.211-10.42.0.1-42914-53-17,31-07-00,08-04-00,Diffing the dates,Heavy Rain,,,,31.805999999999997,77.6925,1.0,12415.81,140.0,,4000.0,,,,DFO,1616,0
10.42.0.211-10.42.0.1-20236-53-17,08-02-00,30-08-00,204,Cyclone and Flood,,,,27.094,94.64299999999999,1.0,326457.88,637.0,,10504000.0,,,,DFO,1617,1
205.185.216.42-10.42.0.42-80-40432-6,23-08-00,31-08-00,8,Cyclone and Flood,,,,17.1335,79.2098,2.0,129459.76,162.0,,3000000.0,,,,DFO,1623,1
10.42.0.211-10.42.0.1-29607-53-17,29-08-00,14-09-00,16,Cyclone and Flood,,,,26.9607,80.4678,1.0,223178.01,578.0,,0.0,,,,DFO,1626,1
10.42.0.211-23.205.20.233-46359-80-6,30-08-00,09-01-00,Diffing the dates,Heavy Rain,,,,19.9343,80.0385,1.0,36854.1,40.0,,5000.0,,,,DFO,1628,0
182.22.24.124-10.42.0.211-443-53949-6,18-09-00,21-10-00,33,Heavy Rain,,,,24.0841,88.5453,2.0,155000.88,1468.0,,24000000.0,,,,DFO,1641,0
10.42.0.211-112.80.248.220-53917-443-6,17-07-00,30-07-00,13,Heavy Rain,,,,15.811,74.5207,1.0,107052.9,140.0,,0.0,,,,DFO,1615,0
10.42.0.151-10.42.0.1-5555-53-17,06-05-01,22-06-01,47,Heavy Rain,,,,24.4457,92.0058,1.0,17561.54,15.0,,800000.0,,,,DFO,1731,0
10.42.0.211-10.42.0.1-31899-53-17,20-06-01,21-06-01,1,Heavy Rain,,,,22.8284,71.2868,1.0,38728.34,29.0,,0.0,,,,DFO,1737,0
172.217.12.206-10.42.0.151-443-52042-6,07-04-01,16-07-01,100,Cyclone and Flood,,,,9.726510000000001,76.423,1.0,4467.85,86.0,,40000.0,,,,DFO,1744,1
10.42.0.211-50.18.174.184-46724-443-6,07-08-01,08-10-01,62,Heavy Rain,,,,21.0559,84.7987,2.0,105057.29,100.0,,2000000.0,,,,DFO,1747,0
172.217.9.227-10.42.0.151-443-56641-6,16-07-01,16-07-01,0,Cyclone and Flood,,,,30.7738,79.8583,1.0,2458.01,26.0,,0.0,,,,DFO,1753,1
172.217.11.46-10.42.0.211-443-54838-6,14-08-01,15-08-01,1,Cyclone and Flood,,,,32.6061,76.1481,1.0,3009.11,16.0,,0.0,,,,DFO,1779,1
203.205.158.61-10.42.0.211-80-36233-6,20-08-01,09-11-01,81,Cyclone and Flood,,,,26.7556,83.0513,1.0,35442.06,65.0,,300000.0,,,,DFO,1789,1
151.101.21.140-10.42.0.211-443-45963-6,09-07-01,24-09-01,77,Heavy Rain,,,,26.5321,84.87,1.0,30123.95,146.0,,30000.0,,,,DFO,1791,0
172.217.12.170-10.42.0.151-443-34605-6,30-09-01,10-02-01,Diffing the dates,Cyclone and Flood,,,,16.746,79.1214,1.0,44526.51,12.0,,9000.0,,,,DFO,1803,1
10.42.0.211-106.11.95.2-60710-443-6,16-10-01,21-10-01,5,Heavy Rain,,,,14.8405,79.054,1.0,87384.5,143.0,,50000.0,,,,DFO,1811,0
172.217.6.234-10.42.0.42-443-37769-6,02-02-02,02-05-02,89,Cyclone and Flood,,,,10.4517,78.7843,1.0,35586.88,11.0,,0.0,,,,DFO,1871,1
162.208.22.39-10.42.0.211-443-49085-6,16-06-02,22-06-02,6,Heavy Rain,,,,27.8034,95.3833,1.0,3790.23,0.0,,25000.0,,,,DFO,1952,0
10.42.0.151-104.244.42.2-33835-443-6,25-06-02,26-06-02,1,Cyclone and Flood,,,,22.342,88.9351,1.0,41.7932,4.0,,11000.0,,,,DFO,1967,1
180.149.153.216-10.42.0.151-443-58839-6,26-06-02,07-03-02,Diffing the dates,Heavy Rain,,,,20.8681,73.6623,1.0,170587.72,169.0,,28000.0,,,,DFO,1969,0
172.217.7.195-10.42.0.151-443-47860-6,21-06-02,28-08-02,68,Heavy Rain,,,,25.8418,89.2696,1.0,276609.37,503.0,,15000000.0,,,,DFO,1974,0
10.42.0.42-106.11.129.143-55481-80-6,08-11-02,13-08-02,Diffing the dates,Cyclone and Flood,,,,30.5622,78.5235,1.0,6762.02,33.0,,0.0,,,,DFO,2027,1
10.42.0.1-10.42.0.42-53-64341-17,09-03-02,09-06-02,92,Heavy Rain,,,,21.5391,73.2201,1.0,78978.7,22.0,,5000.0,,,,DFO,2049,0
10.42.0.211-10.42.0.1-6464-53-17,10-10-02,16-10-02,6,Cyclone and Flood,,,,11.8739,75.527,1.0,9745.41,11.0,,0.0,,,,DFO,2069,1
203.130.53.126-10.42.0.211-80-39061-6,31-10-02,11-04-02,Diffing the dates,Cyclone and Flood,,,,10.9485,79.0643,1.0,22713.01,20.0,,300.0,,,,DFO,2081,1
198.11.132.178-10.42.0.211-443-37369-6,21-06-03,24-06-03,3,Heavy Rain,,,,12.9158,74.9274,1.0,766.5219999999999,4.0,,0.0,,,,DFO,2258,0
10.42.0.151-10.42.0.1-15436-53-17,20-06-03,26-06-03,6,Heavy Rain,,,,21.3961,73.44,1.0,37685.27,4.0,,0.0,,,,DFO,2260,0
10.42.0.42-66.102.255.60-42905-80-6,29-07-03,08-02-03,Diffing the dates,Cyclone and Flood,,,,21.9811,73.9596,1.0,12776.68,2.0,,14000.0,,,,DFO,2299,1
10.42.0.1-10.42.0.42-53-40902-17,29-07-03,08-03-03,Diffing the dates,Heavy Rain,,,,19.1881,79.2948,1.5,21087.65,2.0,,14000.0,,,,DFO,2312,0
10.42.0.211-10.42.0.1-2677-53-17,27-08-03,20-10-03,54,Cyclone and Flood,,,,20.6258,85.8936,1.0,117883.62,67.0,,3000000.0,,,,DFO,2338,1
10.42.0.151-52.216.1.211-60987-443-6,06-09-04,06-11-04,61,Heavy Rain,,,,12.1226,75.4747,1.0,8999.41,45.0,,1000.0,,,,DFO,2496,0
172.217.12.193-10.42.0.211-443-44650-6,20-06-04,10-07-04,20,Cyclone and Flood,,,,25.4989,85.8918,2.0,1162598.06,3000.0,,40000000.0,,,,DFO,2507,1
10.42.0.211-10.42.0.1-31554-53-17,08-01-04,09-08-04,214,Heavy Rain,,,,21.0247,73.7641,1.0,638379.86,210.0,,100000.0,,,,DFO,2541,0
209.10.120.26-10.42.0.211-80-39867-6,10-07-04,18-10-04,100,Cyclone and Flood,,,,24.6862,89.4002,1.0,161739.65,210.0,,100000.0,,,,DFO,2570,1
10.42.0.211-10.42.0.1-29409-53-17,26-06-05,29-06-05,3,Cyclone and Flood,,,,31.6718,78.4423,1.0,6530.74,6.0,,5000.0,,,,DFO,2678,1
10.42.0.211-23.206.166.66-51781-80-6,28-06-05,15-07-05,17,Cyclone and Flood,,,,21.433000000000003,73.0739,2.0,73780.97,202.0,,500000.0,,,,DFO,2680,1
172.217.3.106-10.42.0.42-443-42625-6,29-06-05,07-03-05,Diffing the dates,Cyclone and Flood,,,,20.9765,86.4305,1.0,6802.76,1.0,,140000.0,,,,DFO,2682,1
151.101.21.140-10.42.0.211-443-60020-6,07-02-05,15-07-05,158,Cyclone and Flood,,,,24.1288,80.1999,1.0,55740.23,62.0,,49000.0,,,,DFO,2686,1
10.42.0.211-52.84.26.207-39385-80-6,07-07-05,27-07-05,20,Heavy Rain,,,,27.4363,87.0126,1.0,823461.88,40.0,,3000000.0,,,,DFO,2690,0
198.11.132.221-10.42.0.211-443-40005-6,24-07-05,08-05-05,Diffing the dates,Heavy Rain,,,,17.9836,73.435,1.0,35551.57,987.0,,160000.0,,,,DFO,2697,0
172.217.11.35-10.42.0.42-443-57946-6,23-07-05,16-08-05,24,Cyclone and Flood,,,,16.9772,79.9654,1.0,619197.82,126.0,,100000.0,,,,DFO,2698,1
10.42.0.211-58.63.236.212-49472-443-6,30-07-05,08-03-05,Diffing the dates,Cyclone and Flood,,,,20.9915,86.2759,1.0,11721.28,8.0,,344857.0,,,,DFO,2700,1
203.205.158.61-10.42.0.211-80-60020-6,26-08-05,30-08-05,4,Cyclone and Flood,,,,25.886,83.2115,1.0,12677.59,21.0,,0.0,,,,DFO,2718,1
182.22.24.124-10.42.0.211-443-53933-6,14-09-05,30-09-05,16,Heavy Rain,,,,21.1139,82.5389,1.0,374448.85,89.0,,550000.0,,,,DFO,2728,0
10.42.0.211-10.42.0.1-53584-53-17,16-09-05,10-05-05,Diffing the dates,Heavy Rain,,,,28.1973,79.3734,1.0,308728.72,23.0,,0.0,,,,DFO,2731,0
172.217.3.106-10.42.0.211-443-58874-6,22-09-05,10-11-05,49,Heavy Rain,,,,21.7139,73.4733,1.0,53194.83,15.0,,0.0,,,,DFO,2734,0
172.217.12.202-10.42.0.151-443-45768-6,21-10-05,28-10-05,7,Heavy Rain,,,,21.9409,87.9347,1.0,29111.38,13.0,,3000000.0,,,,DFO,2754,0
10.42.0.151-10.42.0.1-1069-53-17,23-10-05,12-09-05,Diffing the dates,Heavy Rain,,,,11.7804,78.7317,1.0,131307.99,279.0,,300000.0,,,,DFO,2758,0
172.217.3.98-10.42.0.151-443-52946-6,15-04-06,18-04-06,3,Cyclone and Flood,,,,17.4335,82.8115,1.0,190869.85,20.0,,0.0,,,,DFO,2844,1
10.42.0.211-31.13.71.7-44539-443-6,31-05-06,06-04-06,Diffing the dates,Heavy Rain,,,,18.7332,75.2343,1.0,394010.74,41.0,,0.0,,,,DFO,2876,0
172.217.11.14-10.42.0.151-443-33680-6,25-05-06,06-02-06,Diffing the dates,Cyclone and Flood,,,,10.5443,76.0498,2.0,42686.92,32.0,,10800.0,,,,DFO,2878,1
182.22.67.91-10.42.0.211-443-60535-6,31-05-06,24-07-06,54,Cyclone and Flood,,,,26.5993,94.0245,1.0,185348.84,21.0,,600000.0,,,,DFO,2879,1
10.42.0.211-104.88.89.135-49567-443-6,24-06-06,08-03-06,Diffing the dates,Cyclone and Flood,,,,25.6151,83.6713,1.0,506577.31,160.0,,0.0,,,,DFO,2894,1
10.42.0.151-69.147.82.61-52919-443-6,07-03-06,07-08-06,153,Heavy Rain,,,,19.1719,83.6477,1.0,31360.94,33.0,,0.0,,,,DFO,2909,0
172.217.12.130-10.42.0.211-443-58172-6,07-03-06,07-06-06,92,Cyclone and Flood,,,,19.1028,72.8816,1.0,393.774,9.0,,0.0,,,,DFO,2910,1
10.42.0.151-52.84.40.38-59139-443-6,07-04-06,07-07-06,91,Heavy Rain,,,,22.4114,71.3097,1.0,170055.89,24.0,,8400.0,,,,DFO,2911,0
10.42.0.151-59.38.112.48-53609-443-6,28-07-06,09-12-06,134,Cyclone and Flood,,,,20.1943,73.8242,2.0,681019.56,457.0,,140000.0,,,,DFO,2935,1
10.42.0.151-104.88.89.135-45394-443-6,08-01-06,09-10-06,274,Heavy Rain,,,,18.1046,81.5288,1.0,302774.27,185.0,,2000000.0,,,,DFO,2940,0
172.217.10.132-10.42.0.211-443-36516-6,29-08-06,09-04-06,Diffing the dates,Cyclone and Flood,,,,27.5853,81.5174,1.0,32712.75,42.0,,50000.0,,,,DFO,2956,1
10.42.0.211-123.125.115.164-46936-443-6,31-08-06,09-11-06,70,Heavy Rain,,,,32.8864,73.8842,1.0,141449.13,39.0,,3000.0,,,,DFO,2958,0
10.42.0.211-23.194.181.192-40642-443-6,18-09-06,10-05-06,Diffing the dates,Heavy Rain,,,,19.73,83.7466,1.0,606979.95,250.0,,50000.0,,,,DFO,2965,0
10.42.0.211-10.42.0.1-5902-53-17,26-10-06,11-04-06,Diffing the dates,Cyclone and Flood,,,,14.1349,79.9324,1.0,40094.93,47.0,,225000.0,,,,DFO,2985,1
180.149.138.210-10.42.0.211-80-41676-6,20-03-07,31-03-07,11,Heavy Rain,,,,33.4819,74.2156,1.0,68107.39,12.0,,2000.0,,,,DFO,3042,0
10.42.0.211-123.125.115.164-42268-443-6,18-06-07,26-06-07,8,Cyclone and Flood,,,,26.2558,94.0189,1.0,74887.52,15.0,,200000.0,,,,DFO,3104,1
10.42.0.211-10.42.0.1-6969-53-17,22-06-07,07-04-07,Diffing the dates,Cyclone and Flood,,,,14.945,78.1615,1.0,450564.36,127.0,,200000.0,,,,DFO,3107,1
174.35.73.135-10.42.0.211-80-45589-6,30-06-07,13-07-07,13,Heavy Rain,,,,20.0539,81.8601,1.0,248438.85,29.0,,50000.0,,,,DFO,3118,0
173.194.175.138-10.42.0.211-443-36510-6,07-01-07,07-06-07,151,Heavy Rain,,,,21.0263,77.5237,1.0,106578.44,62.0,,10000.0,,,,DFO,3119,0
10.42.0.42-58.63.236.212-36759-443-6,07-01-07,13-07-07,187,Cyclone and Flood,,,,22.0231,72.2495,1.0,398939.17,225.0,,63000.0,,,,DFO,3120,1
10.42.0.211-23.208.217.99-58223-443-6,07-03-07,22-09-07,199,Heavy Rain,,,,22.6315,88.4871,1.5,517303.2,958.0,,3000000.0,,,,DFO,3122,0
172.217.10.42-10.42.0.211-443-49101-6,07-12-07,10-10-07,Diffing the dates,Cyclone and Flood,,,,27.5773,95.26299999999999,1.0,103551.73,96.0,,11100000.0,,,,DFO,3128,1
10.42.0.211-121.14.255.82-50049-80-6,16-07-07,20-07-07,4,Heavy Rain,,,,10.3906,76.3115,1.0,24124.3,44.0,,35000.0,,,,DFO,3131,0
10.42.0.151-27.221.54.33-45684-80-6,08-03-07,27-08-07,172,Cyclone and Flood,,,,20.4525,86.1978,1.0,15363.99,15.0,,20000.0,,,,DFO,3150,1
172.217.10.78-10.42.0.211-443-54288-6,08-08-07,15-08-07,7,Heavy Rain,,,,22.6824,70.925,1.0,133805.7,12.0,,0.0,,,,DFO,3160,0
203.205.179.170-10.42.0.211-80-47930-6,08-12-07,17-08-07,Diffing the dates,Cyclone and Flood,,,,31.2388,76.5268,1.0,191449.95,76.0,,15000.0,,,,DFO,3164,1
203.130.53.126-10.42.0.211-80-52261-6,16-09-07,10-07-07,Diffing the dates,Cyclone and Flood,,,,15.7067,79.878,1.0,90279.71,94.0,,20000.0,,,,DFO,3191,1
202.77.129.150-10.42.0.151-80-54703-6,22-09-07,10-08-07,Diffing the dates,Cyclone and Flood,,,,20.9096,86.4033,1.0,72007.74,80.0,,400000.0,,,,DFO,3195,1
10.42.0.151-52.84.1.143-49720-443-6,17-10-07,24-10-07,7,Cyclone and Flood,,,,24.7214,93.9705,1.5,10886.11,2.0,,30000.0,,,,DFO,3208,1
10.42.0.151-10.42.0.1-5954-53-17,27-10-07,11-01-07,Diffing the dates,Cyclone and Flood,,,,12.725,79.7002,1.0,76740.36,29.0,,50000.0,,,,DFO,3217,1
140.205.164.47-10.42.0.211-443-38515-6,20-03-08,27-03-08,7,Heavy Rain,,,,10.762,78.7172,1.0,144329.28,37.0,,10000.0,,,,DFO,3286,0
172.217.10.238-10.42.0.211-443-45492-6,24-05-08,28-05-08,4,Heavy Rain,,,,26.4,93.755,1.0,62279.3,0.0,,0.0,,,,DFO,3312,0
10.42.0.211-64.71.142.124-55847-443-6,06-11-08,07-03-08,Diffing the dates,Cyclone and Flood,,,,22.1496,110.22399999999999,1.5,79368.52,65.0,,500000.0,,,,DFO,3319,1
151.101.45.140-10.42.0.211-443-34474-6,07-05-08,14-07-08,68,Cyclone and Flood,,,,25.2411,90.1201,1.5,426531.54,350.0,,70000.0,,,,DFO,3327,1
172.217.10.35-10.42.0.211-443-57161-6,20-07-08,08-08-08,19,Cyclone and Flood,,,,27.4995,89.7871,2.0,283806.15,142.0,,225000.0,,,,DFO,3338,1
10.42.0.211-104.192.110.245-33633-443-6,08-05-08,08-11-08,184,Heavy Rain,,,,16.6523,81.3801,1.5,75487.93,74.0,,0.0,,,,DFO,3356,0
172.217.3.110-10.42.0.151-443-48028-6,30-08-08,09-08-08,Diffing the dates,Heavy Rain,,,,27.0442,94.5503,1.5,80590.45,900.0,,1000000.0,,,,DFO,3372,0
206.126.112.141-10.42.0.151-443-53659-6,22-09-08,29-09-08,7,Heavy Rain,,,,20.9522,84.4064,2.0,464318.0,2400.0,,0.0,,,,DFO,3382,0
183.79.250.123-10.42.0.211-443-60650-6,07-01-09,07-06-09,151,Heavy Rain,,,,20.2249,84.7692,1.0,99876.58,0.0,,500000.0,,,,DFO,3497,0
10.42.0.42-47.88.66.107-54336-80-6,07-11-09,17-07-09,Diffing the dates,Heavy Rain,,,,15.3059,74.7271,1.0,63616.23,0.0,,0.0,,,,DFO,3504,0
10.42.0.211-115.239.210.141-58261-443-6,07-03-09,07-06-09,92,Cyclone and Flood,,,,27.480999999999998,93.8215,1.0,128962.3,6.0,,0.0,,,,DFO,3496,1
10.42.0.151-106.39.169.66-52378-80-6,08-01-09,08-04-09,90,Heavy Rain,,,,26.5,85.5,1.5,21198.81,0.0,,3000.0,,,,DFO,3519,0
10.42.0.211-52.84.134.149-48846-443-6,15-08-09,27-08-09,12,Cyclone and Flood,,,,27.629,80.7483,1.0,84897.57,14.0,,1000000.0,,,,DFO,3529,1
203.205.158.61-10.42.0.211-80-40278-6,18-08-09,27-08-09,9,Cyclone and Flood,,,,26.8177,94.14299999999999,1.0,72244.8,0.0,,300000.0,,,,DFO,3530,1
172.217.3.109-10.42.0.151-443-48507-17,09-06-09,09-10-09,122,Cyclone and Flood,,,,22.5263,88.0605,2.0,25504.05,0.0,,37000.0,,,,DFO,3539,1
10.42.0.211-31.13.71.1-35303-443-6,25-09-09,10-12-09,76,Heavy Rain,,,,15.7081,78.233,2.0,309688.88,303.0,,0.0,,,,DFO,3551,0
172.217.12.138-10.42.0.42-443-34808-6,11-03-09,11-08-09,153,Cyclone and Flood,,,,11.4729,77.8452,1.5,35725.31,70.0,,0.0,,,,DFO,3566,1
10.42.0.211-107.178.251.134-58742-443-6,24-03-10,26-03-10,2,Heavy Rain,,,,27.2504,94.6126,1.0,16885.63,0.0,,0.0,,,,DFO,3626,0
192.229.173.173-10.42.0.211-80-42805-6,18-04-10,21-04-10,3,Cyclone and Flood,,,,26.3166,91.8623,2.0,13472.46,0.0,,300.0,,,,DFO,3636,1
174.35.73.136-10.42.0.211-80-53655-6,15-05-10,26-06-10,42,Heavy Rain,,,,26.6381,93.1226,1.5,23813.35,0.0,,10000.0,,,,DFO,3650,0
10.42.0.211-66.198.24.225-38247-443-6,18-05-10,24-05-10,6,Cyclone and Flood,,,,15.2182,79.4844,1.0,63171.41,27.0,,50000.0,,,,DFO,3652,1
216.58.219.195-10.42.0.151-443-57503-6,07-05-10,15-07-10,69,Heavy Rain,,,,30.1895,74.7785,1.0,147437.23,98.0,,523000.0,,,,DFO,3674,0
10.42.0.151-13.32.251.254-35891-443-6,07-12-10,14-07-10,Diffing the dates,Heavy Rain,,,,25.5869,86.1983,1.0,192748.71,0.0,,5000.0,,,,DFO,3682,0
10.42.0.211-10.42.0.1-35797-53-17,08-06-10,08-08-10,61,Cyclone and Flood,,,,33.5267,76.1256,1.5,145020.41,150.0,,180.0,,,,DFO,3700,1
10.42.0.151-65.55.223.40-43477-40031-17,09-05-10,28-09-10,142,Heavy Rain,,,,25.965,76.05,1.0,10843.63,0.0,,12500.0,,,,DFO,3710,0
10.42.0.151-119.146.74.49-50463-443-6,09-01-10,17-09-10,251,Cyclone and Flood,,,,16.29,80.055,1.5,15951.54,0.0,,78000.0,,,,DFO,3712,1
216.58.219.238-10.42.0.151-443-56750-6,09-05-10,17-09-10,131,Cyclone and Flood,,,,26.235,92.25,1.5,12555.81,1.0,,30000.0,,,,DFO,3713,1
